Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jul 21, 2024 9:00 AM;Jul 21, 2024 10:00 AM;43,545.75;13,489.50
Jul 21, 2024 10:00 AM;Jul 21, 2024 11:00 AM;45,492.75;9,154.25
Jul 21, 2024 11:00 AM;Jul 21, 2024 12:00 PM;47,183.75;7,333.25
Jul 21, 2024 12:00 PM;Jul 21, 2024 1:00 PM;47,249.50;5,942.50
Jul 21, 2024 1:00 PM;Jul 21, 2024 2:00 PM;45,895.00;5,071.25
Jul 21, 2024 2:00 PM;Jul 21, 2024 3:00 PM;44,923.75;6,623.00
Jul 21, 2024 3:00 PM;Jul 21, 2024 4:00 PM;44,670.50;10,439.75
Jul 21, 2024 4:00 PM;Jul 21, 2024 5:00 PM;44,548.25;15,435.00
Jul 21, 2024 5:00 PM;Jul 21, 2024 6:00 PM;45,158.75;22,517.75
Jul 21, 2024 6:00 PM;Jul 21, 2024 7:00 PM;46,020.25;29,963.25
Jul 21, 2024 7:00 PM;Jul 21, 2024 8:00 PM;45,556.50;34,645.75
Jul 21, 2024 8:00 PM;Jul 21, 2024 9:00 PM;45,253.75;37,108.25
Jul 21, 2024 9:00 PM;Jul 21, 2024 10:00 PM;44,229.50;37,067.25
Jul 21, 2024 10:00 PM;Jul 21, 2024 11:00 PM;43,179.75;35,592.25
Jul 21, 2024 11:00 PM;Jul 22, 2024 12:00 AM;40,581.25;32,361.00
Jul 22, 2024 12:00 AM;Jul 22, 2024 1:00 AM;39,516.00;32,060.50
Jul 22, 2024 1:00 AM;Jul 22, 2024 2:00 AM;38,371.00;30,658.00
Jul 22, 2024 2:00 AM;Jul 22, 2024 3:00 AM;37,842.25;29,676.00
Jul 22, 2024 3:00 AM;Jul 22, 2024 4:00 AM;38,431.50;29,843.00
Jul 22, 2024 4:00 AM;Jul 22, 2024 5:00 AM;40,025.75;30,882.25
Jul 22, 2024 5:00 AM;Jul 22, 2024 6:00 AM;43,264.00;33,361.00
Jul 22, 2024 6:00 AM;Jul 22, 2024 7:00 AM;49,842.00;38,106.00
Jul 22, 2024 7:00 AM;Jul 22, 2024 8:00 AM;55,135.50;39,878.25
Jul 22, 2024 8:00 AM;Jul 22, 2024 9:00 AM;58,479.75;37,949.00
Jul 22, 2024 9:00 AM;Jul 22, 2024 10:00 AM;60,032.75;33,582.50
Jul 22, 2024 10:00 AM;Jul 22, 2024 11:00 AM;60,531.75;28,108.00
Jul 22, 2024 11:00 AM;Jul 22, 2024 12:00 PM;61,365.50;23,676.50
Jul 22, 2024 12:00 PM;Jul 22, 2024 1:00 PM;61,442.50;19,984.00
Jul 22, 2024 1:00 PM;Jul 22, 2024 2:00 PM;60,972.75;17,473.50
Jul 22, 2024 2:00 PM;Jul 22, 2024 3:00 PM;59,983.75;16,031.25
Jul 22, 2024 3:00 PM;Jul 22, 2024 4:00 PM;58,934.25;16,713.75
Jul 22, 2024 4:00 PM;Jul 22, 2024 5:00 PM;57,608.00;19,884.75
Jul 22, 2024 5:00 PM;Jul 22, 2024 6:00 PM;57,466.25;26,714.75
Jul 22, 2024 6:00 PM;Jul 22, 2024 7:00 PM;57,764.50;35,797.25
Jul 22, 2024 7:00 PM;Jul 22, 2024 8:00 PM;57,007.75;43,656.25
Jul 22, 2024 8:00 PM;Jul 22, 2024 9:00 PM;55,213.00;47,630.75
Jul 22, 2024 9:00 PM;Jul 22, 2024 10:00 PM;52,663.25;47,209.25
Jul 22, 2024 10:00 PM;Jul 22, 2024 11:00 PM;49,527.50;44,170.00
Jul 22, 2024 11:00 PM;Jul 23, 2024 12:00 AM;45,842.50;40,271.50
Jul 23, 2024 12:00 AM;Jul 23, 2024 1:00 AM;43,229.00;36,526.25
Jul 23, 2024 1:00 AM;Jul 23, 2024 2:00 AM;41,702.50;34,065.50
Jul 23, 2024 2:00 AM;Jul 23, 2024 3:00 AM;41,089.75;32,588.75
Jul 23, 2024 3:00 AM;Jul 23, 2024 4:00 AM;41,336.00;32,416.25
Jul 23, 2024 4:00 AM;Jul 23, 2024 5:00 AM;42,421.25;33,271.75
Jul 23, 2024 5:00 AM;Jul 23, 2024 6:00 AM;45,406.50;35,980.50
Jul 23, 2024 6:00 AM;Jul 23, 2024 7:00 AM;51,638.50;40,322.00
Jul 23, 2024 7:00 AM;Jul 23, 2024 8:00 AM;56,605.00;40,769.75
Jul 23, 2024 8:00 AM;Jul 23, 2024 9:00 AM;59,718.25;37,418.25
Jul 23, 2024 9:00 AM;Jul 23, 2024 10:00 AM;60,791.75;31,222.50
Jul 23, 2024 10:00 AM;Jul 23, 2024 11:00 AM;61,474.50;25,370.50
Jul 23, 2024 11:00 AM;Jul 23, 2024 12:00 PM;62,236.00;22,695.50
Jul 23, 2024 12:00 PM;Jul 23, 2024 1:00 PM;62,316.75;21,374.00
Jul 23, 2024 1:00 PM;Jul 23, 2024 2:00 PM;61,572.50;20,123.75
Jul 23, 2024 2:00 PM;Jul 23, 2024 3:00 PM;60,201.75;19,763.50
Jul 23, 2024 3:00 PM;Jul 23, 2024 4:00 PM;59,623.00;21,744.00
Jul 23, 2024 4:00 PM;Jul 23, 2024 5:00 PM;58,335.00;25,046.75
Jul 23, 2024 5:00 PM;Jul 23, 2024 6:00 PM;57,882.75;30,606.50
Jul 23, 2024 6:00 PM;Jul 23, 2024 7:00 PM;57,749.25;36,824.75
Jul 23, 2024 7:00 PM;Jul 23, 2024 8:00 PM;57,101.00;41,684.75
Jul 23, 2024 8:00 PM;Jul 23, 2024 9:00 PM;54,877.25;42,754.00
Jul 23, 2024 9:00 PM;Jul 23, 2024 10:00 PM;52,583.25;41,440.75
Jul 23, 2024 10:00 PM;Jul 23, 2024 11:00 PM;49,427.00;37,848.50
Jul 23, 2024 11:00 PM;Jul 24, 2024 12:00 AM;45,801.75;33,709.75
Jul 24, 2024 12:00 AM;Jul 24, 2024 1:00 AM;42,678.00;31,419.50
Jul 24, 2024 1:00 AM;Jul 24, 2024 2:00 AM;41,499.50;29,822.50
Jul 24, 2024 2:00 AM;Jul 24, 2024 3:00 AM;41,146.50;28,990.50
Jul 24, 2024 3:00 AM;Jul 24, 2024 4:00 AM;41,303.50;28,905.25
Jul 24, 2024 4:00 AM;Jul 24, 2024 5:00 AM;42,591.75;30,207.25
Jul 24, 2024 5:00 AM;Jul 24, 2024 6:00 AM;45,463.75;33,004.00
Jul 24, 2024 6:00 AM;Jul 24, 2024 7:00 AM;51,280.50;37,508.25
Jul 24, 2024 7:00 AM;Jul 24, 2024 8:00 AM;56,215.50;38,657.50
Jul 24, 2024 8:00 AM;Jul 24, 2024 9:00 AM;59,066.50;34,812.50
Jul 24, 2024 9:00 AM;Jul 24, 2024 10:00 AM;60,389.75;28,736.75
Jul 24, 2024 10:00 AM;Jul 24, 2024 11:00 AM;60,929.75;22,476.00
Jul 24, 2024 11:00 AM;Jul 24, 2024 12:00 PM;61,690.75;17,310.50
Jul 24, 2024 12:00 PM;Jul 24, 2024 1:00 PM;61,418.75;13,249.00
Jul 24, 2024 1:00 PM;Jul 24, 2024 2:00 PM;60,513.75;10,455.50
Jul 24, 2024 2:00 PM;Jul 24, 2024 3:00 PM;59,089.50;8,639.25
Jul 24, 2024 3:00 PM;Jul 24, 2024 4:00 PM;57,857.50;9,433.25
Jul 24, 2024 4:00 PM;Jul 24, 2024 5:00 PM;56,512.00;12,678.75
Jul 24, 2024 5:00 PM;Jul 24, 2024 6:00 PM;56,070.25;19,462.00
Jul 24, 2024 6:00 PM;Jul 24, 2024 7:00 PM;56,281.50;28,990.50
Jul 24, 2024 7:00 PM;Jul 24, 2024 8:00 PM;56,101.75;38,250.75
Jul 24, 2024 8:00 PM;Jul 24, 2024 9:00 PM;54,363.50;42,871.75
Jul 24, 2024 9:00 PM;Jul 24, 2024 10:00 PM;51,927.75;43,326.75
Jul 24, 2024 10:00 PM;Jul 24, 2024 11:00 PM;48,790.25;41,073.75
Jul 24, 2024 11:00 PM;Jul 25, 2024 12:00 AM;45,092.25;38,064.75
Jul 25, 2024 12:00 AM;Jul 25, 2024 1:00 AM;42,671.75;37,585.25
Jul 25, 2024 1:00 AM;Jul 25, 2024 2:00 AM;41,226.50;36,593.25
Jul 25, 2024 2:00 AM;Jul 25, 2024 3:00 AM;40,468.75;36,306.75
Jul 25, 2024 3:00 AM;Jul 25, 2024 4:00 AM;40,791.75;37,065.75
Jul 25, 2024 4:00 AM;Jul 25, 2024 5:00 AM;41,943.25;38,569.50
Jul 25, 2024 5:00 AM;Jul 25, 2024 6:00 AM;44,692.50;41,396.00
Jul 25, 2024 6:00 AM;Jul 25, 2024 7:00 AM;50,805.50;45,294.50
Jul 25, 2024 7:00 AM;Jul 25, 2024 8:00 AM;56,261.25;44,104.25
Jul 25, 2024 8:00 AM;Jul 25, 2024 9:00 AM;58,891.00;36,759.75
Jul 25, 2024 9:00 AM;Jul 25, 2024 10:00 AM;60,113.75;28,059.25
Jul 25, 2024 10:00 AM;Jul 25, 2024 11:00 AM;60,883.50;21,712.75
Jul 25, 2024 11:00 AM;Jul 25, 2024 12:00 PM;61,520.75;18,315.75
Jul 25, 2024 12:00 PM;Jul 25, 2024 1:00 PM;61,745.00;16,405.50
Jul 25, 2024 1:00 PM;Jul 25, 2024 2:00 PM;60,986.25;15,327.00
Jul 25, 2024 2:00 PM;Jul 25, 2024 3:00 PM;59,353.25;15,353.00
Jul 25, 2024 3:00 PM;Jul 25, 2024 4:00 PM;58,200.00;18,031.50
Jul 25, 2024 4:00 PM;Jul 25, 2024 5:00 PM;56,798.50;23,007.00
Jul 25, 2024 5:00 PM;Jul 25, 2024 6:00 PM;56,372.50;31,058.25
Jul 25, 2024 6:00 PM;Jul 25, 2024 7:00 PM;56,700.75;40,577.25
Jul 25, 2024 7:00 PM;Jul 25, 2024 8:00 PM;56,291.75;47,634.25
Jul 25, 2024 8:00 PM;Jul 25, 2024 9:00 PM;54,522.00;49,902.25
Jul 25, 2024 9:00 PM;Jul 25, 2024 10:00 PM;52,068.75;48,218.50
Jul 25, 2024 10:00 PM;Jul 25, 2024 11:00 PM;48,773.25;44,100.50
Jul 25, 2024 11:00 PM;Jul 26, 2024 12:00 AM;45,128.75;39,323.50
Jul 26, 2024 12:00 AM;Jul 26, 2024 1:00 AM;42,499.00;34,898.50
Jul 26, 2024 1:00 AM;Jul 26, 2024 2:00 AM;41,087.75;32,746.25
Jul 26, 2024 2:00 AM;Jul 26, 2024 3:00 AM;40,308.00;31,349.75
Jul 26, 2024 3:00 AM;Jul 26, 2024 4:00 AM;40,453.25;31,341.25
Jul 26, 2024 4:00 AM;Jul 26, 2024 5:00 AM;41,645.00;32,733.75
Jul 26, 2024 5:00 AM;Jul 26, 2024 6:00 AM;44,391.75;35,730.00
Jul 26, 2024 6:00 AM;Jul 26, 2024 7:00 AM;50,216.75;40,776.75
Jul 26, 2024 7:00 AM;Jul 26, 2024 8:00 AM;55,374.25;43,013.25
Jul 26, 2024 8:00 AM;Jul 26, 2024 9:00 AM;58,450.75;41,402.50
Jul 26, 2024 9:00 AM;Jul 26, 2024 10:00 AM;59,661.00;37,700.00
Jul 26, 2024 10:00 AM;Jul 26, 2024 11:00 AM;60,176.25;33,884.75
Jul 26, 2024 11:00 AM;Jul 26, 2024 12:00 PM;60,553.00;30,584.25
Jul 26, 2024 12:00 PM;Jul 26, 2024 1:00 PM;60,126.25;27,564.00
Jul 26, 2024 1:00 PM;Jul 26, 2024 2:00 PM;58,996.75;25,468.50
Jul 26, 2024 2:00 PM;Jul 26, 2024 3:00 PM;57,668.25;24,446.25
Jul 26, 2024 3:00 PM;Jul 26, 2024 4:00 PM;56,856.25;25,358.25
Jul 26, 2024 4:00 PM;Jul 26, 2024 5:00 PM;56,131.50;28,375.25
Jul 26, 2024 5:00 PM;Jul 26, 2024 6:00 PM;55,576.00;33,379.50
Jul 26, 2024 6:00 PM;Jul 26, 2024 7:00 PM;55,127.00;39,757.50
Jul 26, 2024 7:00 PM;Jul 26, 2024 8:00 PM;53,849.00;45,328.50
Jul 26, 2024 8:00 PM;Jul 26, 2024 9:00 PM;51,740.00;47,630.25
Jul 26, 2024 9:00 PM;Jul 26, 2024 10:00 PM;49,251.25;46,719.25
Jul 26, 2024 10:00 PM;Jul 26, 2024 11:00 PM;46,478.75;44,193.25
Jul 26, 2024 11:00 PM;Jul 27, 2024 12:00 AM;43,252.25;41,087.75
Jul 27, 2024 12:00 AM;Jul 27, 2024 1:00 AM;40,624.25;38,564.50
Jul 27, 2024 1:00 AM;Jul 27, 2024 2:00 AM;38,737.25;36,820.25
Jul 27, 2024 2:00 AM;Jul 27, 2024 3:00 AM;37,613.50;35,711.00
Jul 27, 2024 3:00 AM;Jul 27, 2024 4:00 AM;37,103.50;35,270.00
Jul 27, 2024 4:00 AM;Jul 27, 2024 5:00 AM;37,098.00;35,363.75
Jul 27, 2024 5:00 AM;Jul 27, 2024 6:00 AM;37,966.25;36,235.75
Jul 27, 2024 6:00 AM;Jul 27, 2024 7:00 AM;39,321.00;36,432.25
Jul 27, 2024 7:00 AM;Jul 27, 2024 8:00 AM;41,795.75;35,275.25
Jul 27, 2024 8:00 AM;Jul 27, 2024 9:00 AM;45,496.25;33,062.50
Jul 27, 2024 9:00 AM;Jul 27, 2024 10:00 AM;48,604.25;29,485.50
Jul 27, 2024 10:00 AM;Jul 27, 2024 11:00 AM;49,603.50;24,427.50
Jul 27, 2024 11:00 AM;Jul 27, 2024 12:00 PM;50,517.00;20,734.50
Jul 27, 2024 12:00 PM;Jul 27, 2024 1:00 PM;50,952.25;18,785.75
Jul 27, 2024 1:00 PM;Jul 27, 2024 2:00 PM;49,940.50;17,571.75
Jul 27, 2024 2:00 PM;Jul 27, 2024 3:00 PM;48,681.50;18,127.25
Jul 27, 2024 3:00 PM;Jul 27, 2024 4:00 PM;48,060.25;21,135.50
Jul 27, 2024 4:00 PM;Jul 27, 2024 5:00 PM;47,724.25;26,094.25
Jul 27, 2024 5:00 PM;Jul 27, 2024 6:00 PM;47,637.50;32,705.00
Jul 27, 2024 6:00 PM;Jul 27, 2024 7:00 PM;47,638.50;38,817.25
Jul 27, 2024 7:00 PM;Jul 27, 2024 8:00 PM;46,796.25;42,256.75
Jul 27, 2024 8:00 PM;Jul 27, 2024 9:00 PM;45,340.25;42,869.00
Jul 27, 2024 9:00 PM;Jul 27, 2024 10:00 PM;43,836.75;41,738.00
Jul 27, 2024 10:00 PM;Jul 27, 2024 11:00 PM;42,354.25;39,877.50
Jul 27, 2024 11:00 PM;Jul 28, 2024 12:00 AM;40,019.50;37,078.50
Jul 28, 2024 12:00 AM;Jul 28, 2024 1:00 AM;37,900.50;33,547.75
Jul 28, 2024 1:00 AM;Jul 28, 2024 2:00 AM;36,438.75;30,952.25
Jul 28, 2024 2:00 AM;Jul 28, 2024 3:00 AM;35,246.50;28,237.25
Jul 28, 2024 3:00 AM;Jul 28, 2024 4:00 AM;34,650.75;26,166.00
Jul 28, 2024 4:00 AM;Jul 28, 2024 5:00 AM;34,562.75;24,682.50
Jul 28, 2024 5:00 AM;Jul 28, 2024 6:00 AM;35,004.75;24,099.25
Jul 28, 2024 6:00 AM;Jul 28, 2024 7:00 AM;35,278.25;23,254.50
Jul 28, 2024 7:00 AM;Jul 28, 2024 8:00 AM;37,527.25;22,927.50
Jul 28, 2024 8:00 AM;Jul 28, 2024 9:00 AM;40,700.25;20,662.25
Jul 28, 2024 9:00 AM;Jul 28, 2024 10:00 AM;44,060.75;16,648.75
Jul 28, 2024 10:00 AM;Jul 28, 2024 11:00 AM;45,756.50;10,471.50
Jul 28, 2024 11:00 AM;Jul 28, 2024 12:00 PM;47,150.75;5,118.75
Jul 28, 2024 12:00 PM;Jul 28, 2024 1:00 PM;46,938.25;339.50
Jul 28, 2024 1:00 PM;Jul 28, 2024 2:00 PM;45,494.00;-3,356.50
Jul 28, 2024 2:00 PM;Jul 28, 2024 3:00 PM;44,601.75;-4,357.75
Jul 28, 2024 3:00 PM;Jul 28, 2024 4:00 PM;44,026.25;-2,899.75
Jul 28, 2024 4:00 PM;Jul 28, 2024 5:00 PM;43,890.50;678.00
Jul 28, 2024 5:00 PM;Jul 28, 2024 6:00 PM;44,613.50;7,975.75
Jul 28, 2024 6:00 PM;Jul 28, 2024 7:00 PM;45,898.75;19,510.25
Jul 28, 2024 7:00 PM;Jul 28, 2024 8:00 PM;45,629.00;29,034.50
Jul 28, 2024 8:00 PM;Jul 28, 2024 9:00 PM;45,207.25;34,192.25
Jul 28, 2024 9:00 PM;Jul 28, 2024 10:00 PM;44,383.00;35,209.75
Jul 28, 2024 10:00 PM;Jul 28, 2024 11:00 PM;43,296.50;34,290.00
Jul 28, 2024 11:00 PM;Jul 29, 2024 12:00 AM;40,740.00;31,950.25
Jul 29, 2024 12:00 AM;Jul 29, 2024 1:00 AM;38,995.00;30,995.50
Jul 29, 2024 1:00 AM;Jul 29, 2024 2:00 AM;37,821.75;30,304.50
Jul 29, 2024 2:00 AM;Jul 29, 2024 3:00 AM;37,160.50;29,997.75
Jul 29, 2024 3:00 AM;Jul 29, 2024 4:00 AM;37,506.00;30,758.75
Jul 29, 2024 4:00 AM;Jul 29, 2024 5:00 AM;39,213.25;32,917.00
Jul 29, 2024 5:00 AM;Jul 29, 2024 6:00 AM;42,849.50;36,915.50
Jul 29, 2024 6:00 AM;Jul 29, 2024 7:00 AM;49,641.75;42,115.00
Jul 29, 2024 7:00 AM;Jul 29, 2024 8:00 AM;55,072.50;41,629.75
Jul 29, 2024 8:00 AM;Jul 29, 2024 9:00 AM;58,276.25;35,308.00
Jul 29, 2024 9:00 AM;Jul 29, 2024 10:00 AM;59,586.75;26,375.75
Jul 29, 2024 10:00 AM;Jul 29, 2024 11:00 AM;60,336.00;18,577.25
Jul 29, 2024 11:00 AM;Jul 29, 2024 12:00 PM;61,245.25;13,852.75
Jul 29, 2024 12:00 PM;Jul 29, 2024 1:00 PM;61,357.75;10,715.75
Jul 29, 2024 1:00 PM;Jul 29, 2024 2:00 PM;60,345.75;9,053.50
Jul 29, 2024 2:00 PM;Jul 29, 2024 3:00 PM;59,005.75;9,487.75
Jul 29, 2024 3:00 PM;Jul 29, 2024 4:00 PM;58,170.25;12,971.75
Jul 29, 2024 4:00 PM;Jul 29, 2024 5:00 PM;56,865.00;18,481.00
Jul 29, 2024 5:00 PM;Jul 29, 2024 6:00 PM;56,807.50;27,812.25
Jul 29, 2024 6:00 PM;Jul 29, 2024 7:00 PM;57,089.50;39,452.25
Jul 29, 2024 7:00 PM;Jul 29, 2024 8:00 PM;56,302.00;48,233.50
Jul 29, 2024 8:00 PM;Jul 29, 2024 9:00 PM;54,766.00;50,958.75
Jul 29, 2024 9:00 PM;Jul 29, 2024 10:00 PM;52,203.75;48,963.75
Jul 29, 2024 10:00 PM;Jul 29, 2024 11:00 PM;49,115.00;45,170.25
Jul 29, 2024 11:00 PM;Jul 30, 2024 12:00 AM;45,492.75;41,137.75
Jul 30, 2024 12:00 AM;Jul 30, 2024 1:00 AM;43,032.50;37,806.50
Jul 30, 2024 1:00 AM;Jul 30, 2024 2:00 AM;41,547.00;36,256.00
Jul 30, 2024 2:00 AM;Jul 30, 2024 3:00 AM;40,813.50;35,438.00
Jul 30, 2024 3:00 AM;Jul 30, 2024 4:00 AM;41,056.50;35,952.25
Jul 30, 2024 4:00 AM;Jul 30, 2024 5:00 AM;42,220.25;37,500.25
Jul 30, 2024 5:00 AM;Jul 30, 2024 6:00 AM;45,230.75;40,825.50
Jul 30, 2024 6:00 AM;Jul 30, 2024 7:00 AM;51,442.50;45,492.50
Jul 30, 2024 7:00 AM;Jul 30, 2024 8:00 AM;56,393.25;44,508.75
Jul 30, 2024 8:00 AM;Jul 30, 2024 9:00 AM;59,375.25;38,379.25
Jul 30, 2024 9:00 AM;Jul 30, 2024 10:00 AM;60,430.00;29,989.00
Jul 30, 2024 10:00 AM;Jul 30, 2024 11:00 AM;61,098.50;22,502.50
Jul 30, 2024 11:00 AM;Jul 30, 2024 12:00 PM;61,968.75;17,871.25
Jul 30, 2024 12:00 PM;Jul 30, 2024 1:00 PM;61,947.50;14,787.00
Jul 30, 2024 1:00 PM;Jul 30, 2024 2:00 PM;61,058.75;13,302.25
Jul 30, 2024 2:00 PM;Jul 30, 2024 3:00 PM;59,649.75;13,761.00
Jul 30, 2024 3:00 PM;Jul 30, 2024 4:00 PM;59,372.50;17,653.00
Jul 30, 2024 4:00 PM;Jul 30, 2024 5:00 PM;58,225.50;22,889.50
Jul 30, 2024 5:00 PM;Jul 30, 2024 6:00 PM;57,790.25;31,614.00
Jul 30, 2024 6:00 PM;Jul 30, 2024 7:00 PM;57,663.50;42,164.75
Jul 30, 2024 7:00 PM;Jul 30, 2024 8:00 PM;56,799.75;49,859.25
Jul 30, 2024 8:00 PM;Jul 30, 2024 9:00 PM;54,609.75;51,270.75
Jul 30, 2024 9:00 PM;Jul 30, 2024 10:00 PM;52,561.50;49,779.00
Jul 30, 2024 10:00 PM;Jul 30, 2024 11:00 PM;49,352.25;46,127.75
Jul 30, 2024 11:00 PM;Jul 31, 2024 12:00 AM;45,804.00;42,447.00
Jul 31, 2024 12:00 AM;Jul 31, 2024 1:00 AM;42,619.50;39,007.00
Jul 31, 2024 1:00 AM;Jul 31, 2024 2:00 AM;41,591.50;38,358.25
Jul 31, 2024 2:00 AM;Jul 31, 2024 3:00 AM;41,164.75;38,268.75
Jul 31, 2024 3:00 AM;Jul 31, 2024 4:00 AM;41,309.75;38,835.25
Jul 31, 2024 4:00 AM;Jul 31, 2024 5:00 AM;42,435.00;40,229.75
Jul 31, 2024 5:00 AM;Jul 31, 2024 6:00 AM;45,117.25;43,075.75
Jul 31, 2024 6:00 AM;Jul 31, 2024 7:00 AM;51,084.50;47,351.25
Jul 31, 2024 7:00 AM;Jul 31, 2024 8:00 AM;55,997.50;46,198.00
Jul 31, 2024 8:00 AM;Jul 31, 2024 9:00 AM;58,815.00;39,648.75
Jul 31, 2024 9:00 AM;Jul 31, 2024 10:00 AM;59,811.00;30,726.00
Jul 31, 2024 10:00 AM;Jul 31, 2024 11:00 AM;60,700.25;23,425.50
Jul 31, 2024 11:00 AM;Jul 31, 2024 12:00 PM;61,630.25;19,001.00
Jul 31, 2024 12:00 PM;Jul 31, 2024 1:00 PM;61,257.50;15,742.75
Jul 31, 2024 1:00 PM;Jul 31, 2024 2:00 PM;60,218.25;14,264.75
Jul 31, 2024 2:00 PM;Jul 31, 2024 3:00 PM;58,888.25;15,192.25
Jul 31, 2024 3:00 PM;Jul 31, 2024 4:00 PM;58,324.25;18,829.75
Jul 31, 2024 4:00 PM;Jul 31, 2024 5:00 PM;57,573.75;24,093.75
Jul 31, 2024 5:00 PM;Jul 31, 2024 6:00 PM;57,124.50;31,551.50
Jul 31, 2024 6:00 PM;Jul 31, 2024 7:00 PM;56,607.25;39,655.00
Jul 31, 2024 7:00 PM;Jul 31, 2024 8:00 PM;55,976.50;45,727.25
Jul 31, 2024 8:00 PM;Jul 31, 2024 9:00 PM;54,199.25;46,856.25
Jul 31, 2024 9:00 PM;Jul 31, 2024 10:00 PM;52,030.00;44,889.50
Jul 31, 2024 10:00 PM;Jul 31, 2024 11:00 PM;48,664.00;40,961.00
Jul 31, 2024 11:00 PM;Aug 1, 2024 12:00 AM;45,043.25;37,581.25
Aug 1, 2024 12:00 AM;Aug 1, 2024 1:00 AM;42,315.50;36,968.50
Aug 1, 2024 1:00 AM;Aug 1, 2024 2:00 AM;40,914.75;35,908.75
Aug 1, 2024 2:00 AM;Aug 1, 2024 3:00 AM;40,218.25;35,407.50
Aug 1, 2024 3:00 AM;Aug 1, 2024 4:00 AM;40,645.25;36,319.25
Aug 1, 2024 4:00 AM;Aug 1, 2024 5:00 AM;41,767.00;38,012.50
Aug 1, 2024 5:00 AM;Aug 1, 2024 6:00 AM;44,546.00;41,274.25
Aug 1, 2024 6:00 AM;Aug 1, 2024 7:00 AM;50,485.75;46,087.50
Aug 1, 2024 7:00 AM;Aug 1, 2024 8:00 AM;55,707.75;46,843.50
Aug 1, 2024 8:00 AM;Aug 1, 2024 9:00 AM;58,376.00;42,254.50
Aug 1, 2024 9:00 AM;Aug 1, 2024 10:00 AM;59,503.00;35,216.75
Aug 1, 2024 10:00 AM;Aug 1, 2024 11:00 AM;60,284.50;29,440.50
Aug 1, 2024 11:00 AM;Aug 1, 2024 12:00 PM;61,035.25;26,433.00
Aug 1, 2024 12:00 PM;Aug 1, 2024 1:00 PM;61,468.25;25,749.00
Aug 1, 2024 1:00 PM;Aug 1, 2024 2:00 PM;60,936.00;26,305.25
Aug 1, 2024 2:00 PM;Aug 1, 2024 3:00 PM;59,638.00;27,871.75
Aug 1, 2024 3:00 PM;Aug 1, 2024 4:00 PM;58,588.75;30,379.00
Aug 1, 2024 4:00 PM;Aug 1, 2024 5:00 PM;57,542.75;34,051.50
Aug 1, 2024 5:00 PM;Aug 1, 2024 6:00 PM;57,029.00;39,195.75
Aug 1, 2024 6:00 PM;Aug 1, 2024 7:00 PM;56,915.50;44,206.50
Aug 1, 2024 7:00 PM;Aug 1, 2024 8:00 PM;56,201.50;47,210.50
Aug 1, 2024 8:00 PM;Aug 1, 2024 9:00 PM;54,380.25;47,093.75
Aug 1, 2024 9:00 PM;Aug 1, 2024 10:00 PM;52,109.00;45,303.00
Aug 1, 2024 10:00 PM;Aug 1, 2024 11:00 PM;48,743.50;42,063.00
Aug 1, 2024 11:00 PM;Aug 2, 2024 12:00 AM;45,011.00;38,758.25
Aug 2, 2024 12:00 AM;Aug 2, 2024 1:00 AM;42,756.00;36,956.50
Aug 2, 2024 1:00 AM;Aug 2, 2024 2:00 AM;41,290.00;36,026.50
Aug 2, 2024 2:00 AM;Aug 2, 2024 3:00 AM;40,550.25;35,526.75
Aug 2, 2024 3:00 AM;Aug 2, 2024 4:00 AM;40,907.00;36,133.50
Aug 2, 2024 4:00 AM;Aug 2, 2024 5:00 AM;42,026.75;37,365.00
Aug 2, 2024 5:00 AM;Aug 2, 2024 6:00 AM;44,630.50;39,976.75
Aug 2, 2024 6:00 AM;Aug 2, 2024 7:00 AM;50,305.00;45,058.00
Aug 2, 2024 7:00 AM;Aug 2, 2024 8:00 AM;55,287.75;47,282.00
Aug 2, 2024 8:00 AM;Aug 2, 2024 9:00 AM;58,438.25;45,779.25
Aug 2, 2024 9:00 AM;Aug 2, 2024 10:00 AM;59,468.50;41,472.75
Aug 2, 2024 10:00 AM;Aug 2, 2024 11:00 AM;59,733.50;36,411.75
Aug 2, 2024 11:00 AM;Aug 2, 2024 12:00 PM;60,057.50;32,528.75
Aug 2, 2024 12:00 PM;Aug 2, 2024 1:00 PM;59,395.00;29,134.50
Aug 2, 2024 1:00 PM;Aug 2, 2024 2:00 PM;58,164.75;26,377.25
Aug 2, 2024 2:00 PM;Aug 2, 2024 3:00 PM;57,100.25;25,328.00
Aug 2, 2024 3:00 PM;Aug 2, 2024 4:00 PM;56,025.00;26,289.00
Aug 2, 2024 4:00 PM;Aug 2, 2024 5:00 PM;55,114.50;29,307.50
Aug 2, 2024 5:00 PM;Aug 2, 2024 6:00 PM;54,947.00;35,056.00
Aug 2, 2024 6:00 PM;Aug 2, 2024 7:00 PM;54,802.75;41,853.75
Aug 2, 2024 7:00 PM;Aug 2, 2024 8:00 PM;53,436.25;47,025.00
Aug 2, 2024 8:00 PM;Aug 2, 2024 9:00 PM;51,596.75;48,747.50
Aug 2, 2024 9:00 PM;Aug 2, 2024 10:00 PM;49,373.50;47,433.25
Aug 2, 2024 10:00 PM;Aug 2, 2024 11:00 PM;46,473.00;44,613.00
Aug 2, 2024 11:00 PM;Aug 3, 2024 12:00 AM;43,072.00;41,299.50
