Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Oct 28, 2025 1:00 AM;Oct 28, 2025 2:00 AM;57,705.18;42,981.32;6,022.07;36,959.25;0.00;14,723.87
Oct 28, 2025 2:00 AM;Oct 28, 2025 3:00 AM;56,375.44;42,448.11;6,056.78;36,391.33;0.00;13,927.33
Oct 28, 2025 3:00 AM;Oct 28, 2025 4:00 AM;55,328.83;41,804.67;6,162.43;35,642.25;0.00;13,524.16
Oct 28, 2025 4:00 AM;Oct 28, 2025 5:00 AM;54,942.30;40,845.42;5,963.45;34,881.97;0.00;14,096.88
Oct 28, 2025 5:00 AM;Oct 28, 2025 6:00 AM;55,320.73;39,902.48;5,359.19;34,543.29;0.00;15,418.25
Oct 28, 2025 6:00 AM;Oct 28, 2025 7:00 AM;58,058.67;39,733.10;4,714.12;35,016.41;2.58;18,325.57
Oct 28, 2025 7:00 AM;Oct 28, 2025 8:00 AM;61,855.42;39,681.95;4,729.70;34,043.38;908.88;22,173.47
Oct 28, 2025 8:00 AM;Oct 28, 2025 9:00 AM;66,386.18;42,455.22;5,274.19;33,704.12;3,476.92;23,930.96
Oct 28, 2025 9:00 AM;Oct 28, 2025 10:00 AM;68,572.31;45,544.25;5,624.23;34,187.84;5,732.18;23,028.06
Oct 28, 2025 10:00 AM;Oct 28, 2025 11:00 AM;69,841.26;47,862.44;5,531.22;34,895.63;7,435.59;21,978.83
Oct 28, 2025 11:00 AM;Oct 28, 2025 12:00 PM;71,581.22;50,128.60;5,457.42;35,778.42;8,892.76;21,452.62
Oct 28, 2025 12:00 PM;Oct 28, 2025 1:00 PM;73,698.15;52,248.22;5,470.02;36,921.94;9,856.26;21,449.93
Oct 28, 2025 1:00 PM;Oct 28, 2025 2:00 PM;74,982.78;53,734.41;5,521.87;38,367.23;9,845.31;21,248.37
Oct 28, 2025 2:00 PM;Oct 28, 2025 3:00 PM;73,578.67;52,533.62;5,589.72;38,806.02;8,137.89;21,045.06
Oct 28, 2025 3:00 PM;Oct 28, 2025 4:00 PM;70,521.17;48,770.84;5,655.97;38,302.55;4,812.32;21,750.33
Oct 28, 2025 4:00 PM;Oct 28, 2025 5:00 PM;68,500.75;44,113.96;5,614.04;37,269.02;1,230.90;24,386.79
Oct 28, 2025 5:00 PM;Oct 28, 2025 6:00 PM;69,831.66;41,985.85;5,581.33;36,383.34;21.18;27,845.81
Oct 28, 2025 6:00 PM;Oct 28, 2025 7:00 PM;71,088.93;41,156.78;5,441.05;35,715.73;0.00;29,932.14
Oct 28, 2025 7:00 PM;Oct 28, 2025 8:00 PM;70,754.85;40,623.63;5,371.94;35,251.69;0.00;30,131.22
Oct 28, 2025 8:00 PM;Oct 28, 2025 9:00 PM;67,297.53;40,617.08;5,398.46;35,218.62;0.00;26,680.45
Oct 28, 2025 9:00 PM;Oct 28, 2025 10:00 PM;63,413.84;40,056.23;5,405.86;34,650.36;0.00;23,357.61
Oct 28, 2025 10:00 PM;Oct 28, 2025 11:00 PM;59,954.78;38,565.96;5,473.41;33,092.55;0.00;21,388.82
Oct 28, 2025 11:00 PM;Oct 29, 2025 12:00 AM;58,180.14;37,826.46;5,691.10;32,135.36;0.00;20,353.68
Oct 29, 2025 12:00 AM;Oct 29, 2025 1:00 AM;56,413.65;37,877.44;5,720.68;32,156.76;0.00;18,536.22
Oct 29, 2025 1:00 AM;Oct 29, 2025 2:00 AM;54,064.99;36,531.27;5,914.86;30,616.41;0.00;17,533.73
Oct 29, 2025 2:00 AM;Oct 29, 2025 3:00 AM;52,412.17;34,947.41;6,060.68;28,886.72;0.00;17,464.76
Oct 29, 2025 3:00 AM;Oct 29, 2025 4:00 AM;50,555.86;33,402.93;6,175.09;27,227.84;0.00;17,152.93
Oct 29, 2025 4:00 AM;Oct 29, 2025 5:00 AM;49,368.33;31,779.48;6,219.01;25,560.47;0.00;17,588.85
Oct 29, 2025 5:00 AM;Oct 29, 2025 6:00 AM;49,483.89;30,182.88;6,223.85;23,959.03;0.00;19,301.02
Oct 29, 2025 6:00 AM;Oct 29, 2025 7:00 AM;52,921.86;29,124.58;6,209.90;22,912.75;1.94;23,797.28
Oct 29, 2025 7:00 AM;Oct 29, 2025 8:00 AM;56,940.49;29,857.87;6,260.90;21,443.58;2,153.38;27,082.63
Oct 29, 2025 8:00 AM;Oct 29, 2025 9:00 AM;61,164.94;35,355.71;6,339.58;20,038.91;8,977.22;25,809.22
Oct 29, 2025 9:00 AM;Oct 29, 2025 10:00 AM;65,335.34;41,500.47;6,390.23;18,619.67;16,490.57;23,834.87
Oct 29, 2025 10:00 AM;Oct 29, 2025 11:00 AM;68,280.42;46,310.13;6,246.92;18,042.88;22,020.33;21,970.30
Oct 29, 2025 11:00 AM;Oct 29, 2025 12:00 PM;70,295.64;48,623.58;5,957.36;18,419.49;24,246.72;21,672.06
Oct 29, 2025 12:00 PM;Oct 29, 2025 1:00 PM;69,907.60;47,299.57;5,684.36;18,441.92;23,173.30;22,608.03
Oct 29, 2025 1:00 PM;Oct 29, 2025 2:00 PM;66,831.62;43,406.37;5,507.97;18,219.20;19,679.19;23,425.25
Oct 29, 2025 2:00 PM;Oct 29, 2025 3:00 PM;62,174.80;37,232.80;5,373.42;17,766.59;14,092.80;24,941.99
Oct 29, 2025 3:00 PM;Oct 29, 2025 4:00 PM;58,195.56;29,895.62;5,169.84;17,603.17;7,122.60;28,299.94
Oct 29, 2025 4:00 PM;Oct 29, 2025 5:00 PM;55,265.23;24,953.31;4,973.25;18,477.71;1,502.35;30,311.92
Oct 29, 2025 5:00 PM;Oct 29, 2025 6:00 PM;56,454.00;24,735.43;4,651.63;20,062.17;21.63;31,718.57
Oct 29, 2025 6:00 PM;Oct 29, 2025 7:00 PM;57,687.01;25,852.10;4,262.08;21,590.02;0.00;31,834.91
Oct 29, 2025 7:00 PM;Oct 29, 2025 8:00 PM;58,654.47;26,392.41;3,842.58;22,549.83;0.00;32,262.06
Oct 29, 2025 8:00 PM;Oct 29, 2025 9:00 PM;57,230.04;26,287.47;3,440.63;22,846.84;0.00;30,942.57
Oct 29, 2025 9:00 PM;Oct 29, 2025 10:00 PM;54,371.68;25,405.98;3,029.24;22,376.74;0.00;28,965.70
Oct 29, 2025 10:00 PM;Oct 29, 2025 11:00 PM;50,393.12;23,990.27;2,632.45;21,357.82;0.00;26,402.85
Oct 29, 2025 11:00 PM;Oct 30, 2025 12:00 AM;46,237.97;23,300.88;2,389.83;20,911.05;0.00;22,937.09
Oct 30, 2025 12:00 AM;Oct 30, 2025 1:00 AM;45,887.06;27,128.47;3,276.74;23,851.73;0.00;18,758.59
Oct 30, 2025 1:00 AM;Oct 30, 2025 2:00 AM;45,540.63;27,442.94;3,009.31;24,433.63;0.00;18,097.70
Oct 30, 2025 2:00 AM;Oct 30, 2025 3:00 AM;45,973.89;28,642.42;3,154.47;25,487.96;0.00;17,331.47
Oct 30, 2025 3:00 AM;Oct 30, 2025 4:00 AM;47,994.09;31,044.66;3,883.03;27,161.63;0.00;16,949.43
Oct 30, 2025 4:00 AM;Oct 30, 2025 5:00 AM;50,898.07;34,014.27;4,871.38;29,142.90;0.00;16,883.79
Oct 30, 2025 5:00 AM;Oct 30, 2025 6:00 AM;54,682.21;36,983.24;5,637.40;31,345.83;0.00;17,698.97
Oct 30, 2025 6:00 AM;Oct 30, 2025 7:00 AM;60,564.95;40,144.12;5,927.58;34,216.37;0.17;20,420.83
Oct 30, 2025 7:00 AM;Oct 30, 2025 8:00 AM;66,575.03;42,530.79;5,872.80;35,813.98;844.01;24,044.24
Oct 30, 2025 8:00 AM;Oct 30, 2025 9:00 AM;71,807.32;47,783.87;5,672.03;36,901.32;5,210.52;24,023.45
Oct 30, 2025 9:00 AM;Oct 30, 2025 10:00 AM;75,829.69;54,903.07;5,580.48;37,239.38;12,083.21;20,926.62
Oct 30, 2025 10:00 AM;Oct 30, 2025 11:00 AM;79,803.76;61,169.12;5,595.11;36,401.32;19,172.70;18,634.64
Oct 30, 2025 11:00 AM;Oct 30, 2025 12:00 PM;82,856.76;65,382.56;5,602.73;35,615.61;24,164.22;17,474.20
Oct 30, 2025 12:00 PM;Oct 30, 2025 1:00 PM;82,139.41;66,300.97;5,542.60;34,774.32;25,984.05;15,838.45
Oct 30, 2025 1:00 PM;Oct 30, 2025 2:00 PM;79,517.72;63,876.60;5,512.29;33,987.81;24,376.49;15,641.12
Oct 30, 2025 2:00 PM;Oct 30, 2025 3:00 PM;74,659.34;56,886.33;5,505.36;32,292.80;19,088.16;17,773.01
Oct 30, 2025 3:00 PM;Oct 30, 2025 4:00 PM;66,610.86;44,694.94;5,417.23;28,807.66;10,470.05;21,915.92
Oct 30, 2025 4:00 PM;Oct 30, 2025 5:00 PM;59,831.14;32,576.60;5,236.39;25,022.05;2,318.16;27,254.54
Oct 30, 2025 5:00 PM;Oct 30, 2025 6:00 PM;58,391.11;27,471.14;4,892.16;22,562.38;16.60;30,919.97
Oct 30, 2025 6:00 PM;Oct 30, 2025 7:00 PM;57,194.85;25,361.56;4,378.42;20,983.14;0.00;31,833.29
Oct 30, 2025 7:00 PM;Oct 30, 2025 8:00 PM;54,331.19;23,367.14;3,830.69;19,536.45;0.00;30,964.05
Oct 30, 2025 8:00 PM;Oct 30, 2025 9:00 PM;50,015.31;21,537.32;3,342.98;18,194.35;0.00;28,477.99
Oct 30, 2025 9:00 PM;Oct 30, 2025 10:00 PM;46,779.20;19,662.94;3,052.64;16,610.30;0.00;27,116.26
Oct 30, 2025 10:00 PM;Oct 30, 2025 11:00 PM;43,174.95;18,141.21;3,026.46;15,114.75;0.00;25,033.74
Oct 30, 2025 11:00 PM;Oct 31, 2025 12:00 AM;40,940.63;17,494.09;3,103.62;14,390.48;0.00;23,446.54
Oct 31, 2025 12:00 AM;Oct 31, 2025 1:00 AM;37,799.46;14,619.80;2,824.24;11,795.56;0.00;23,179.66
Oct 31, 2025 1:00 AM;Oct 31, 2025 2:00 AM;36,184.99;14,203.95;2,936.54;11,267.41;0.00;21,981.04
Oct 31, 2025 2:00 AM;Oct 31, 2025 3:00 AM;36,454.77;14,485.43;3,268.40;11,217.04;0.00;21,969.34
Oct 31, 2025 3:00 AM;Oct 31, 2025 4:00 AM;37,234.33;14,890.68;3,681.71;11,208.97;0.00;22,343.65
Oct 31, 2025 4:00 AM;Oct 31, 2025 5:00 AM;38,891.95;15,301.44;4,026.13;11,275.31;0.00;23,590.51
Oct 31, 2025 5:00 AM;Oct 31, 2025 6:00 AM;41,113.63;15,849.77;4,327.47;11,522.30;0.00;25,263.87
Oct 31, 2025 6:00 AM;Oct 31, 2025 7:00 AM;44,962.20;16,632.13;4,609.38;12,022.35;0.40;28,330.06
Oct 31, 2025 7:00 AM;Oct 31, 2025 8:00 AM;47,915.93;19,259.31;4,793.42;12,451.80;2,014.09;28,656.62
Oct 31, 2025 8:00 AM;Oct 31, 2025 9:00 AM;52,910.20;26,820.78;4,869.23;12,628.59;9,322.97;26,089.42
Oct 31, 2025 9:00 AM;Oct 31, 2025 10:00 AM;57,016.69;34,643.54;4,829.17;12,005.17;17,809.20;22,373.15
Oct 31, 2025 10:00 AM;Oct 31, 2025 11:00 AM;58,345.84;39,072.59;4,654.74;9,974.76;24,443.09;19,273.25
Oct 31, 2025 11:00 AM;Oct 31, 2025 12:00 PM;58,648.56;40,151.28;4,344.06;7,744.34;28,062.88;18,497.27
Oct 31, 2025 12:00 PM;Oct 31, 2025 1:00 PM;57,738.05;38,829.23;4,005.38;6,836.39;27,987.45;18,908.82
Oct 31, 2025 1:00 PM;Oct 31, 2025 2:00 PM;54,276.40;34,612.33;3,771.04;6,874.88;23,966.41;19,664.08
Oct 31, 2025 2:00 PM;Oct 31, 2025 3:00 PM;50,012.83;27,950.20;3,673.83;7,597.90;16,678.47;22,062.63
Oct 31, 2025 3:00 PM;Oct 31, 2025 4:00 PM;47,786.40;21,781.21;3,871.52;9,582.39;8,327.30;26,005.19
Oct 31, 2025 4:00 PM;Oct 31, 2025 5:00 PM;47,382.84;18,961.46;4,204.81;13,103.16;1,653.49;28,421.38
Oct 31, 2025 5:00 PM;Oct 31, 2025 6:00 PM;50,976.52;21,310.75;4,545.05;16,751.78;13.92;29,665.77
Oct 31, 2025 6:00 PM;Oct 31, 2025 7:00 PM;52,266.51;24,181.94;4,883.09;19,298.85;0.00;28,084.57
Oct 31, 2025 7:00 PM;Oct 31, 2025 8:00 PM;53,252.28;25,737.63;5,236.00;20,501.63;0.00;27,514.65
Oct 31, 2025 8:00 PM;Oct 31, 2025 9:00 PM;51,586.78;26,306.66;5,454.43;20,852.22;0.00;25,280.13
Oct 31, 2025 9:00 PM;Oct 31, 2025 10:00 PM;48,345.34;26,143.70;5,531.96;20,611.74;0.00;22,201.64
Oct 31, 2025 10:00 PM;Oct 31, 2025 11:00 PM;45,269.60;25,375.73;5,517.70;19,858.03;0.00;19,893.87
Oct 31, 2025 11:00 PM;Nov 1, 2025 12:00 AM;42,751.14;24,832.65;5,536.39;19,296.27;0.00;17,918.49
Nov 1, 2025 12:00 AM;Nov 1, 2025 1:00 AM;42,683.47;23,913.21;5,519.27;18,393.94;0.00;18,770.27
Nov 1, 2025 1:00 AM;Nov 1, 2025 2:00 AM;41,645.13;23,517.99;5,477.36;18,040.63;0.00;18,127.13
Nov 1, 2025 2:00 AM;Nov 1, 2025 3:00 AM;41,279.60;23,304.82;5,421.21;17,883.61;0.00;17,974.78
Nov 1, 2025 3:00 AM;Nov 1, 2025 4:00 AM;41,250.84;23,487.43;5,373.79;18,113.64;0.00;17,763.41
Nov 1, 2025 4:00 AM;Nov 1, 2025 5:00 AM;41,990.59;24,087.81;5,352.51;18,735.30;0.00;17,902.78
Nov 1, 2025 5:00 AM;Nov 1, 2025 6:00 AM;42,516.32;25,208.88;5,419.96;19,788.92;0.00;17,307.44
Nov 1, 2025 6:00 AM;Nov 1, 2025 7:00 AM;44,015.25;26,734.63;5,606.28;21,128.25;0.10;17,280.63
Nov 1, 2025 7:00 AM;Nov 1, 2025 8:00 AM;46,317.90;28,916.15;5,591.56;21,701.88;1,622.72;17,401.75
Nov 1, 2025 8:00 AM;Nov 1, 2025 9:00 AM;52,418.36;35,137.48;5,545.53;22,138.37;7,453.59;17,280.87
Nov 1, 2025 9:00 AM;Nov 1, 2025 10:00 AM;57,463.85;40,646.78;5,475.20;21,845.73;13,325.86;16,817.07
Nov 1, 2025 10:00 AM;Nov 1, 2025 11:00 AM;60,050.63;43,242.58;5,439.24;20,678.69;17,124.64;16,808.06
Nov 1, 2025 11:00 AM;Nov 1, 2025 12:00 PM;59,839.43;43,088.94;5,481.03;19,417.91;18,189.99;16,750.49
Nov 1, 2025 12:00 PM;Nov 1, 2025 1:00 PM;58,344.31;41,061.17;5,550.33;19,208.63;16,302.20;17,283.14
Nov 1, 2025 1:00 PM;Nov 1, 2025 2:00 PM;55,510.90;38,180.38;5,686.30;20,238.58;12,255.50;17,330.52
Nov 1, 2025 2:00 PM;Nov 1, 2025 3:00 PM;53,204.10;35,268.25;5,850.50;21,706.76;7,710.99;17,935.85
Nov 1, 2025 3:00 PM;Nov 1, 2025 4:00 PM;51,455.31;32,535.27;6,063.99;22,937.56;3,533.73;18,920.04
Nov 1, 2025 4:00 PM;Nov 1, 2025 5:00 PM;50,825.68;30,505.91;6,253.81;23,622.98;629.11;20,319.78
Nov 1, 2025 5:00 PM;Nov 1, 2025 6:00 PM;52,358.27;30,174.59;6,391.97;23,772.95;9.67;22,183.67
Nov 1, 2025 6:00 PM;Nov 1, 2025 7:00 PM;53,260.61;29,996.92;6,398.84;23,598.07;0.00;23,263.70
Nov 1, 2025 7:00 PM;Nov 1, 2025 8:00 PM;52,911.70;29,716.75;6,360.44;23,356.31;0.00;23,194.96
Nov 1, 2025 8:00 PM;Nov 1, 2025 9:00 PM;51,070.62;29,315.66;6,284.65;23,031.00;0.00;21,754.96
Nov 1, 2025 9:00 PM;Nov 1, 2025 10:00 PM;48,339.81;28,022.33;6,021.15;22,001.18;0.00;20,317.49
Nov 1, 2025 10:00 PM;Nov 1, 2025 11:00 PM;45,210.77;25,789.63;5,620.57;20,169.06;0.00;19,421.14
Nov 1, 2025 11:00 PM;Nov 2, 2025 12:00 AM;42,819.91;23,889.78;5,242.40;18,647.39;0.00;18,930.13
Nov 2, 2025 12:00 AM;Nov 2, 2025 1:00 AM;42,067.35;23,261.95;5,096.44;18,165.51;0.00;18,805.40
Nov 2, 2025 1:00 AM;Nov 2, 2025 2:00 AM;40,139.58;21,916.38;4,976.33;16,940.06;0.00;18,223.20
Nov 2, 2025 2:00 AM;Nov 2, 2025 3:00 AM;39,044.54;21,381.51;5,058.13;16,323.38;0.00;17,663.03
Nov 2, 2025 3:00 AM;Nov 2, 2025 4:00 AM;38,643.89;21,198.33;5,230.97;15,967.36;0.00;17,445.56
Nov 2, 2025 4:00 AM;Nov 2, 2025 5:00 AM;38,553.93;20,813.94;5,163.46;15,650.48;0.00;17,740.00
Nov 2, 2025 5:00 AM;Nov 2, 2025 6:00 AM;38,512.07;20,480.49;4,979.79;15,500.70;0.00;18,031.58
Nov 2, 2025 6:00 AM;Nov 2, 2025 7:00 AM;39,090.57;20,572.96;4,889.48;15,683.47;0.00;18,517.61
Nov 2, 2025 7:00 AM;Nov 2, 2025 8:00 AM;40,363.75;20,560.22;4,732.38;15,362.33;465.51;19,803.53
Nov 2, 2025 8:00 AM;Nov 2, 2025 9:00 AM;41,876.60;21,815.57;4,409.54;14,660.58;2,745.46;20,061.03
Nov 2, 2025 9:00 AM;Nov 2, 2025 10:00 AM;43,185.57;23,247.30;4,050.34;13,447.28;5,749.68;19,938.27
Nov 2, 2025 10:00 AM;Nov 2, 2025 11:00 AM;44,356.07;24,148.41;3,791.82;12,231.42;8,125.17;20,207.65
Nov 2, 2025 11:00 AM;Nov 2, 2025 12:00 PM;44,982.15;24,247.66;3,634.11;11,289.95;9,323.61;20,734.49
Nov 2, 2025 12:00 PM;Nov 2, 2025 1:00 PM;44,488.30;23,059.90;3,471.55;10,306.02;9,282.33;21,428.40
Nov 2, 2025 1:00 PM;Nov 2, 2025 2:00 PM;42,162.30;20,884.04;3,223.83;9,393.41;8,266.80;21,278.26
Nov 2, 2025 2:00 PM;Nov 2, 2025 3:00 PM;40,187.57;17,529.05;3,010.34;8,321.02;6,197.68;22,658.53
Nov 2, 2025 3:00 PM;Nov 2, 2025 4:00 PM;38,493.60;13,769.51;2,931.50;7,568.42;3,269.59;24,724.09
Nov 2, 2025 4:00 PM;Nov 2, 2025 5:00 PM;39,205.78;11,439.26;3,013.82;7,706.72;718.72;27,766.52
Nov 2, 2025 5:00 PM;Nov 2, 2025 6:00 PM;41,664.94;11,926.01;3,171.53;8,738.36;16.12;29,738.93
Nov 2, 2025 6:00 PM;Nov 2, 2025 7:00 PM;43,602.67;13,327.46;3,222.62;10,104.85;0.00;30,275.21
Nov 2, 2025 7:00 PM;Nov 2, 2025 8:00 PM;44,718.04;14,818.83;3,255.45;11,563.38;0.00;29,899.21
Nov 2, 2025 8:00 PM;Nov 2, 2025 9:00 PM;44,347.04;16,207.32;3,195.08;13,012.24;0.00;28,139.72
Nov 2, 2025 9:00 PM;Nov 2, 2025 10:00 PM;43,967.25;17,078.45;3,036.93;14,041.52;0.00;26,888.80
Nov 2, 2025 10:00 PM;Nov 2, 2025 11:00 PM;42,231.31;17,540.79;2,880.13;14,660.65;0.00;24,690.53
Nov 2, 2025 11:00 PM;Nov 3, 2025 12:00 AM;40,876.14;18,165.38;2,949.30;15,216.08;0.00;22,710.76
Nov 3, 2025 12:00 AM;Nov 3, 2025 1:00 AM;40,801.34;19,890.10;3,340.19;16,549.91;0.00;20,911.24
Nov 3, 2025 1:00 AM;Nov 3, 2025 2:00 AM;40,344.37;20,431.48;3,487.06;16,944.42;0.00;19,912.90
Nov 3, 2025 2:00 AM;Nov 3, 2025 3:00 AM;39,679.36;20,921.83;3,703.24;17,218.59;0.00;18,757.54
Nov 3, 2025 3:00 AM;Nov 3, 2025 4:00 AM;39,946.70;21,420.68;4,057.13;17,363.55;0.00;18,526.02
Nov 3, 2025 4:00 AM;Nov 3, 2025 5:00 AM;40,554.23;21,773.70;4,360.07;17,413.64;0.00;18,780.53
Nov 3, 2025 5:00 AM;Nov 3, 2025 6:00 AM;43,813.71;22,178.76;4,722.44;17,456.32;0.00;21,634.94
Nov 3, 2025 6:00 AM;Nov 3, 2025 7:00 AM;49,050.69;23,195.91;5,164.91;18,031.00;0.00;25,854.77
Nov 3, 2025 7:00 AM;Nov 3, 2025 8:00 AM;54,505.14;25,156.36;5,573.73;18,460.64;1,122.00;29,348.78
Nov 3, 2025 8:00 AM;Nov 3, 2025 9:00 AM;59,699.59;31,192.30;5,892.78;18,836.56;6,462.97;28,507.28
Nov 3, 2025 9:00 AM;Nov 3, 2025 10:00 AM;63,127.68;38,055.47;6,059.96;19,042.02;12,953.48;25,072.22
Nov 3, 2025 10:00 AM;Nov 3, 2025 11:00 AM;65,938.92;43,216.61;6,121.71;19,369.06;17,725.83;22,722.31
Nov 3, 2025 11:00 AM;Nov 3, 2025 12:00 PM;67,403.50;45,778.54;6,146.82;19,936.74;19,694.98;21,624.95
Nov 3, 2025 12:00 PM;Nov 3, 2025 1:00 PM;67,405.99;45,884.31;6,159.86;20,628.66;19,095.80;21,521.68
Nov 3, 2025 1:00 PM;Nov 3, 2025 2:00 PM;66,091.56;43,801.88;6,135.17;21,305.63;16,361.09;22,289.68
Nov 3, 2025 2:00 PM;Nov 3, 2025 3:00 PM;62,710.27;39,297.77;6,020.75;21,493.56;11,783.47;23,412.49
Nov 3, 2025 3:00 PM;Nov 3, 2025 4:00 PM;59,536.88;33,528.19;5,873.42;21,651.08;6,003.69;26,008.70
Nov 3, 2025 4:00 PM;Nov 3, 2025 5:00 PM;58,305.13;29,757.78;5,866.53;22,806.89;1,084.36;28,547.35
Nov 3, 2025 5:00 PM;Nov 3, 2025 6:00 PM;60,322.20;30,661.92;5,887.81;24,768.53;5.57;29,660.28
Nov 3, 2025 6:00 PM;Nov 3, 2025 7:00 PM;62,320.58;32,660.24;5,921.74;26,738.51;0.00;29,660.34
Nov 3, 2025 7:00 PM;Nov 3, 2025 8:00 PM;63,503.81;34,011.97;5,971.21;28,040.76;0.00;29,491.84
Nov 3, 2025 8:00 PM;Nov 3, 2025 9:00 PM;61,757.57;34,739.03;5,976.71;28,762.33;0.00;27,018.53
Nov 3, 2025 9:00 PM;Nov 3, 2025 10:00 PM;58,872.63;34,451.32;5,967.76;28,483.56;0.00;24,421.30
Nov 3, 2025 10:00 PM;Nov 3, 2025 11:00 PM;55,722.54;33,300.72;5,978.12;27,322.61;0.00;22,421.82
Nov 3, 2025 11:00 PM;Nov 4, 2025 12:00 AM;53,251.50;32,344.63;6,020.38;26,324.25;0.00;20,906.87
Nov 4, 2025 12:00 AM;Nov 4, 2025 1:00 AM;50,325.47;32,535.58;6,046.98;26,488.60;0.00;17,789.89
Nov 4, 2025 1:00 AM;Nov 4, 2025 2:00 AM;48,838.74;31,213.23;6,086.22;25,127.01;0.00;17,625.50
Nov 4, 2025 2:00 AM;Nov 4, 2025 3:00 AM;47,598.69;30,277.02;6,117.06;24,159.97;0.00;17,321.67
Nov 4, 2025 3:00 AM;Nov 4, 2025 4:00 AM;46,963.85;29,629.83;6,138.06;23,491.77;0.00;17,334.02
Nov 4, 2025 4:00 AM;Nov 4, 2025 5:00 AM;47,251.93;29,046.65;6,173.73;22,872.92;0.00;18,205.28
Nov 4, 2025 5:00 AM;Nov 4, 2025 6:00 AM;48,674.26;28,412.48;6,213.64;22,198.84;0.00;20,261.78
Nov 4, 2025 6:00 AM;Nov 4, 2025 7:00 AM;53,657.85;28,035.38;6,268.54;21,766.83;0.00;25,622.48
Nov 4, 2025 7:00 AM;Nov 4, 2025 8:00 AM;58,738.78;28,545.25;6,326.38;20,742.76;1,476.11;30,193.53
Nov 4, 2025 8:00 AM;Nov 4, 2025 9:00 AM;61,985.17;33,725.09;6,336.70;19,420.88;7,967.52;28,260.08
Nov 4, 2025 9:00 AM;Nov 4, 2025 10:00 AM;64,331.74;39,417.06;6,371.80;17,334.11;15,711.15;24,914.68
Nov 4, 2025 10:00 AM;Nov 4, 2025 11:00 AM;66,121.32;43,842.51;6,368.26;15,337.20;22,137.05;22,278.81
Nov 4, 2025 11:00 AM;Nov 4, 2025 12:00 PM;68,326.66;46,462.29;6,286.11;14,283.34;25,892.84;21,864.38
Nov 4, 2025 12:00 PM;Nov 4, 2025 1:00 PM;68,494.97;46,137.55;6,222.95;13,435.53;26,479.07;22,357.42
Nov 4, 2025 1:00 PM;Nov 4, 2025 2:00 PM;65,563.98;42,612.37;6,162.11;12,787.47;23,662.80;22,951.61
Nov 4, 2025 2:00 PM;Nov 4, 2025 3:00 PM;60,805.24;35,307.38;6,068.25;11,813.23;17,425.90;25,497.85
Nov 4, 2025 3:00 PM;Nov 4, 2025 4:00 PM;57,248.36;25,976.33;5,883.95;11,383.06;8,709.33;31,272.03
Nov 4, 2025 4:00 PM;Nov 4, 2025 5:00 PM;53,929.10;19,742.43;5,705.13;12,483.63;1,553.67;34,186.67
Nov 4, 2025 5:00 PM;Nov 4, 2025 6:00 PM;55,324.99;20,291.02;5,602.34;14,678.11;10.57;35,033.97
Nov 4, 2025 6:00 PM;Nov 4, 2025 7:00 PM;57,438.95;22,434.05;5,652.66;16,781.39;0.00;35,004.89
Nov 4, 2025 7:00 PM;Nov 4, 2025 8:00 PM;57,536.41;23,976.70;5,800.44;18,176.26;0.00;33,559.71
Nov 4, 2025 8:00 PM;Nov 4, 2025 9:00 PM;56,917.06;24,946.82;5,853.24;19,093.59;0.00;31,970.23
Nov 4, 2025 9:00 PM;Nov 4, 2025 10:00 PM;54,517.22;25,486.22;5,879.16;19,607.06;0.00;29,031.00
Nov 4, 2025 10:00 PM;Nov 4, 2025 11:00 PM;51,855.73;25,457.44;5,763.26;19,694.18;0.00;26,398.29
Nov 4, 2025 11:00 PM;Nov 5, 2025 12:00 AM;49,665.90;25,679.88;5,736.20;19,943.68;0.00;23,986.03
Nov 5, 2025 12:00 AM;Nov 5, 2025 1:00 AM;46,913.61;25,586.12;5,733.74;19,852.39;0.00;21,327.49
Nov 5, 2025 1:00 AM;Nov 5, 2025 2:00 AM;45,818.57;25,154.75;5,723.84;19,430.91;0.00;20,663.82
Nov 5, 2025 2:00 AM;Nov 5, 2025 3:00 AM;45,045.04;24,678.22;5,718.58;18,959.64;0.00;20,366.82
Nov 5, 2025 3:00 AM;Nov 5, 2025 4:00 AM;45,198.09;24,389.09;5,725.97;18,663.12;0.00;20,809.00
Nov 5, 2025 4:00 AM;Nov 5, 2025 5:00 AM;45,734.73;24,508.82;5,737.68;18,771.14;0.00;21,225.91
Nov 5, 2025 5:00 AM;Nov 5, 2025 6:00 AM;48,575.34;24,805.66;5,683.81;19,121.85;0.00;23,769.68
Nov 5, 2025 6:00 AM;Nov 5, 2025 7:00 AM;53,574.03;25,343.69;5,637.82;19,705.88;0.00;28,230.34
Nov 5, 2025 7:00 AM;Nov 5, 2025 8:00 AM;58,626.00;26,394.74;5,548.03;19,305.44;1,541.27;32,231.26
Nov 5, 2025 8:00 AM;Nov 5, 2025 9:00 AM;63,354.65;33,481.20;5,504.63;18,639.56;9,337.01;29,873.45
Nov 5, 2025 9:00 AM;Nov 5, 2025 10:00 AM;65,221.65;41,016.44;5,378.86;17,171.14;18,466.44;24,205.21
