Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Aug 8, 2025 12:00 AM;Aug 8, 2025 1:00 AM;42,773.71;43,031.46;257.75;35,129.81
Aug 8, 2025 1:00 AM;Aug 8, 2025 2:00 AM;40,696.92;40,760.17;63.25;32,883.50
Aug 8, 2025 2:00 AM;Aug 8, 2025 3:00 AM;39,581.48;39,639.23;57.75;31,269.53
Aug 8, 2025 3:00 AM;Aug 8, 2025 4:00 AM;39,323.73;39,399.98;76.25;30,706.82
Aug 8, 2025 4:00 AM;Aug 8, 2025 5:00 AM;39,981.59;40,038.84;57.25;30,960.30
Aug 8, 2025 5:00 AM;Aug 8, 2025 6:00 AM;43,191.09;43,237.59;46.50;33,344.19
Aug 8, 2025 6:00 AM;Aug 8, 2025 7:00 AM;48,699.25;48,729.25;30.00;36,379.74
Aug 8, 2025 7:00 AM;Aug 8, 2025 8:00 AM;53,126.21;53,138.71;12.50;36,104.19
Aug 8, 2025 8:00 AM;Aug 8, 2025 9:00 AM;56,076.73;56,260.23;183.50;32,247.82
Aug 8, 2025 9:00 AM;Aug 8, 2025 10:00 AM;56,016.39;56,809.14;792.75;24,270.04
Aug 8, 2025 10:00 AM;Aug 8, 2025 11:00 AM;55,440.98;58,169.73;2,728.75;15,086.27
Aug 8, 2025 11:00 AM;Aug 8, 2025 12:00 PM;55,386.17;59,265.17;3,879.00;9,167.39
Aug 8, 2025 12:00 PM;Aug 8, 2025 1:00 PM;54,082.81;57,984.56;3,901.75;4,510.86
Aug 8, 2025 1:00 PM;Aug 8, 2025 2:00 PM;52,607.56;56,754.56;4,147.00;1,858.25
Aug 8, 2025 2:00 PM;Aug 8, 2025 3:00 PM;51,176.81;55,977.56;4,800.75;1,055.35
Aug 8, 2025 3:00 PM;Aug 8, 2025 4:00 PM;51,094.04;56,249.79;5,155.75;4,067.46
Aug 8, 2025 4:00 PM;Aug 8, 2025 5:00 PM;51,142.34;55,283.34;4,141.00;10,133.49
Aug 8, 2025 5:00 PM;Aug 8, 2025 6:00 PM;51,770.12;53,177.87;1,407.75;19,985.86
Aug 8, 2025 6:00 PM;Aug 8, 2025 7:00 PM;52,697.63;52,802.38;104.75;31,940.51
Aug 8, 2025 7:00 PM;Aug 8, 2025 8:00 PM;52,737.83;52,743.58;5.75;42,128.39
Aug 8, 2025 8:00 PM;Aug 8, 2025 9:00 PM;50,800.13;50,802.88;2.75;45,901.88
Aug 8, 2025 9:00 PM;Aug 8, 2025 10:00 PM;49,518.20;49,521.45;3.25;46,009.43
Aug 8, 2025 10:00 PM;Aug 8, 2025 11:00 PM;46,537.90;46,543.15;5.25;43,363.12
Aug 8, 2025 11:00 PM;Aug 9, 2025 12:00 AM;43,191.62;43,197.87;6.25;40,652.90
Aug 9, 2025 12:00 AM;Aug 9, 2025 1:00 AM;41,047.42;41,060.67;13.25;38,997.12
Aug 9, 2025 1:00 AM;Aug 9, 2025 2:00 AM;39,041.09;39,067.84;26.75;37,164.84
Aug 9, 2025 2:00 AM;Aug 9, 2025 3:00 AM;37,821.24;37,994.24;173.00;35,956.68
Aug 9, 2025 3:00 AM;Aug 9, 2025 4:00 AM;37,474.82;37,941.57;466.75;35,722.30
Aug 9, 2025 4:00 AM;Aug 9, 2025 5:00 AM;37,183.85;37,435.10;251.25;35,291.68
Aug 9, 2025 5:00 AM;Aug 9, 2025 6:00 AM;37,946.63;38,123.38;176.75;35,699.40
Aug 9, 2025 6:00 AM;Aug 9, 2025 7:00 AM;39,133.57;39,303.57;170.00;34,847.61
Aug 9, 2025 7:00 AM;Aug 9, 2025 8:00 AM;41,538.80;41,869.30;330.50;30,950.13
Aug 9, 2025 8:00 AM;Aug 9, 2025 9:00 AM;43,823.78;44,280.78;457.00;24,306.81
Aug 9, 2025 9:00 AM;Aug 9, 2025 10:00 AM;46,015.33;47,977.33;1,962.00;18,109.99
Aug 9, 2025 10:00 AM;Aug 9, 2025 11:00 AM;46,463.14;49,630.14;3,167.00;11,016.85
Aug 9, 2025 11:00 AM;Aug 9, 2025 12:00 PM;45,704.94;50,590.19;4,885.25;5,088.59
Aug 9, 2025 12:00 PM;Aug 9, 2025 1:00 PM;44,600.92;50,130.17;5,529.25;1,412.22
Aug 9, 2025 1:00 PM;Aug 9, 2025 2:00 PM;43,484.05;48,896.55;5,412.50;-1,494.14
Aug 9, 2025 2:00 PM;Aug 9, 2025 3:00 PM;42,570.69;48,142.94;5,572.25;-1,663.17
Aug 9, 2025 3:00 PM;Aug 9, 2025 4:00 PM;41,820.47;47,237.72;5,417.25;-816.17
Aug 9, 2025 4:00 PM;Aug 9, 2025 5:00 PM;42,445.83;47,414.58;4,968.75;3,061.54
Aug 9, 2025 5:00 PM;Aug 9, 2025 6:00 PM;44,017.91;48,241.91;4,224.00;9,907.75
Aug 9, 2025 6:00 PM;Aug 9, 2025 7:00 PM;44,971.69;46,215.69;1,244.00;19,248.80
Aug 9, 2025 7:00 PM;Aug 9, 2025 8:00 PM;45,727.16;45,734.91;7.75;28,860.00
Aug 9, 2025 8:00 PM;Aug 9, 2025 9:00 PM;44,717.10;44,719.35;2.25;32,384.45
Aug 9, 2025 9:00 PM;Aug 9, 2025 10:00 PM;43,890.54;43,891.54;1.00;31,520.29
Aug 9, 2025 10:00 PM;Aug 9, 2025 11:00 PM;41,861.02;41,866.02;5.00;28,917.89
Aug 9, 2025 11:00 PM;Aug 10, 2025 12:00 AM;39,405.72;39,412.97;7.25;26,078.66
Aug 10, 2025 12:00 AM;Aug 10, 2025 1:00 AM;37,316.77;37,445.52;128.75;22,910.51
Aug 10, 2025 1:00 AM;Aug 10, 2025 2:00 AM;35,915.61;36,211.61;296.00;20,649.83
Aug 10, 2025 2:00 AM;Aug 10, 2025 3:00 AM;35,287.56;35,572.31;284.75;18,979.08
Aug 10, 2025 3:00 AM;Aug 10, 2025 4:00 AM;34,743.65;35,144.90;401.25;18,230.42
Aug 10, 2025 4:00 AM;Aug 10, 2025 5:00 AM;35,025.61;35,508.11;482.50;18,960.19
Aug 10, 2025 5:00 AM;Aug 10, 2025 6:00 AM;35,747.03;36,193.53;446.50;20,714.91
Aug 10, 2025 6:00 AM;Aug 10, 2025 7:00 AM;36,153.31;36,471.31;318.00;21,510.39
Aug 10, 2025 7:00 AM;Aug 10, 2025 8:00 AM;37,743.39;38,569.39;826.00;19,446.65
Aug 10, 2025 8:00 AM;Aug 10, 2025 9:00 AM;40,238.78;42,840.03;2,601.25;14,138.39
Aug 10, 2025 9:00 AM;Aug 10, 2025 10:00 AM;42,183.23;45,638.23;3,455.00;5,884.98
Aug 10, 2025 10:00 AM;Aug 10, 2025 11:00 AM;42,065.01;46,655.26;4,590.25;-1,189.98
Aug 10, 2025 11:00 AM;Aug 10, 2025 12:00 PM;41,819.13;47,027.63;5,208.50;-5,644.53
Aug 10, 2025 12:00 PM;Aug 10, 2025 1:00 PM;40,963.32;46,342.57;5,379.25;-8,037.14
Aug 10, 2025 1:00 PM;Aug 10, 2025 2:00 PM;39,808.18;45,398.18;5,590.00;-8,095.02
Aug 10, 2025 2:00 PM;Aug 10, 2025 3:00 PM;39,120.95;44,620.70;5,499.75;-7,776.23
Aug 10, 2025 3:00 PM;Aug 10, 2025 4:00 PM;38,495.62;43,798.12;5,302.50;-7,401.50
Aug 10, 2025 4:00 PM;Aug 10, 2025 5:00 PM;39,156.26;43,452.26;4,296.00;-2,862.32
Aug 10, 2025 5:00 PM;Aug 10, 2025 6:00 PM;41,498.58;44,860.08;3,361.50;6,056.51
Aug 10, 2025 6:00 PM;Aug 10, 2025 7:00 PM;43,534.75;44,424.25;889.50;20,396.72
Aug 10, 2025 7:00 PM;Aug 10, 2025 8:00 PM;44,325.72;44,449.97;124.25;33,165.16
Aug 10, 2025 8:00 PM;Aug 10, 2025 9:00 PM;44,221.28;44,232.53;11.25;38,753.83
Aug 10, 2025 9:00 PM;Aug 10, 2025 10:00 PM;44,304.61;44,316.11;11.50;39,231.99
Aug 10, 2025 10:00 PM;Aug 10, 2025 11:00 PM;42,653.39;43,007.64;354.25;36,727.71
Aug 10, 2025 11:00 PM;Aug 11, 2025 12:00 AM;40,232.34;40,546.84;314.50;33,912.86
Aug 11, 2025 12:00 AM;Aug 11, 2025 1:00 AM;37,970.34;38,336.84;366.50;32,058.34
Aug 11, 2025 1:00 AM;Aug 11, 2025 2:00 AM;36,583.97;37,002.72;418.75;31,092.71
Aug 11, 2025 2:00 AM;Aug 11, 2025 3:00 AM;35,542.37;35,935.87;393.50;30,427.73
Aug 11, 2025 3:00 AM;Aug 11, 2025 4:00 AM;35,428.19;36,183.69;755.50;30,632.70
Aug 11, 2025 4:00 AM;Aug 11, 2025 5:00 AM;36,640.60;36,998.10;357.50;32,232.23
Aug 11, 2025 5:00 AM;Aug 11, 2025 6:00 AM;40,157.74;40,329.49;171.75;35,932.19
Aug 11, 2025 6:00 AM;Aug 11, 2025 7:00 AM;45,940.81;45,988.06;47.25;40,131.59
Aug 11, 2025 7:00 AM;Aug 11, 2025 8:00 AM;50,745.13;50,913.13;168.00;38,954.67
Aug 11, 2025 8:00 AM;Aug 11, 2025 9:00 AM;53,758.61;54,013.36;254.75;31,900.12
Aug 11, 2025 9:00 AM;Aug 11, 2025 10:00 AM;54,322.10;55,235.10;913.00;21,833.56
Aug 11, 2025 10:00 AM;Aug 11, 2025 11:00 AM;54,138.70;57,733.45;3,594.75;12,262.48
Aug 11, 2025 11:00 AM;Aug 11, 2025 12:00 PM;53,511.43;58,362.43;4,851.00;5,653.13
Aug 11, 2025 12:00 PM;Aug 11, 2025 1:00 PM;52,775.60;57,846.60;5,071.00;1,174.46
Aug 11, 2025 1:00 PM;Aug 11, 2025 2:00 PM;51,878.90;57,160.40;5,281.50;89.41
Aug 11, 2025 2:00 PM;Aug 11, 2025 3:00 PM;51,157.41;56,466.91;5,309.50;862.32
Aug 11, 2025 3:00 PM;Aug 11, 2025 4:00 PM;50,597.59;55,378.34;4,780.75;4,985.22
Aug 11, 2025 4:00 PM;Aug 11, 2025 5:00 PM;50,416.20;54,237.45;3,821.25;12,226.26
Aug 11, 2025 5:00 PM;Aug 11, 2025 6:00 PM;51,286.17;52,617.17;1,331.00;23,026.34
Aug 11, 2025 6:00 PM;Aug 11, 2025 7:00 PM;52,959.39;53,026.14;66.75;36,574.63
Aug 11, 2025 7:00 PM;Aug 11, 2025 8:00 PM;53,547.98;53,551.98;4.00;46,951.66
Aug 11, 2025 8:00 PM;Aug 11, 2025 9:00 PM;52,331.37;52,333.62;2.25;49,054.12
Aug 11, 2025 9:00 PM;Aug 11, 2025 10:00 PM;50,556.24;50,559.49;3.25;46,594.34
Aug 11, 2025 10:00 PM;Aug 11, 2025 11:00 PM;46,842.86;46,851.86;9.00;41,196.21
Aug 11, 2025 11:00 PM;Aug 12, 2025 12:00 AM;43,404.05;43,438.30;34.25;36,494.87
Aug 12, 2025 12:00 AM;Aug 12, 2025 1:00 AM;41,242.96;41,417.96;175.00;33,876.89
Aug 12, 2025 1:00 AM;Aug 12, 2025 2:00 AM;39,879.15;40,157.15;278.00;32,507.51
Aug 12, 2025 2:00 AM;Aug 12, 2025 3:00 AM;39,112.88;39,445.38;332.50;32,239.83
Aug 12, 2025 3:00 AM;Aug 12, 2025 4:00 AM;38,748.12;39,176.12;428.00;32,216.66
Aug 12, 2025 4:00 AM;Aug 12, 2025 5:00 AM;39,610.23;39,875.98;265.75;33,541.11
Aug 12, 2025 5:00 AM;Aug 12, 2025 6:00 AM;42,861.63;43,012.88;151.25;36,991.20
Aug 12, 2025 6:00 AM;Aug 12, 2025 7:00 AM;48,407.05;48,594.55;187.50;41,194.59
Aug 12, 2025 7:00 AM;Aug 12, 2025 8:00 AM;52,770.48;52,816.73;46.25;40,089.23
Aug 12, 2025 8:00 AM;Aug 12, 2025 9:00 AM;55,882.75;55,911.00;28.25;33,617.35
Aug 12, 2025 9:00 AM;Aug 12, 2025 10:00 AM;56,193.11;56,465.86;272.75;25,459.47
Aug 12, 2025 10:00 AM;Aug 12, 2025 11:00 AM;54,566.19;55,668.69;1,102.50;17,122.32
Aug 12, 2025 11:00 AM;Aug 12, 2025 12:00 PM;54,307.40;57,702.65;3,395.25;10,579.44
Aug 12, 2025 12:00 PM;Aug 12, 2025 1:00 PM;53,873.12;58,630.87;4,757.75;5,834.51
Aug 12, 2025 1:00 PM;Aug 12, 2025 2:00 PM;53,209.81;58,240.56;5,030.75;4,675.67
Aug 12, 2025 2:00 PM;Aug 12, 2025 3:00 PM;52,426.98;57,415.73;4,988.75;4,476.50
Aug 12, 2025 3:00 PM;Aug 12, 2025 4:00 PM;52,286.44;56,832.69;4,546.25;8,616.59
Aug 12, 2025 4:00 PM;Aug 12, 2025 5:00 PM;52,101.53;55,175.78;3,074.25;15,046.18
Aug 12, 2025 5:00 PM;Aug 12, 2025 6:00 PM;53,544.20;54,339.70;795.50;25,217.25
Aug 12, 2025 6:00 PM;Aug 12, 2025 7:00 PM;55,029.90;55,128.40;98.50;36,277.82
Aug 12, 2025 7:00 PM;Aug 12, 2025 8:00 PM;55,387.03;55,392.28;5.25;44,093.89
Aug 12, 2025 8:00 PM;Aug 12, 2025 9:00 PM;53,907.48;53,910.23;2.75;43,893.57
Aug 12, 2025 9:00 PM;Aug 12, 2025 10:00 PM;52,658.87;52,680.37;21.50;39,483.67
Aug 12, 2025 10:00 PM;Aug 12, 2025 11:00 PM;49,237.73;49,255.73;18.00;33,601.90
Aug 12, 2025 11:00 PM;Aug 13, 2025 12:00 AM;45,825.43;45,850.18;24.75;29,726.01
Aug 13, 2025 12:00 AM;Aug 13, 2025 1:00 AM;43,472.80;43,504.05;31.25;28,639.96
Aug 13, 2025 1:00 AM;Aug 13, 2025 2:00 AM;41,836.91;41,863.16;26.25;28,574.19
Aug 13, 2025 2:00 AM;Aug 13, 2025 3:00 AM;40,925.66;41,134.66;209.00;29,281.68
Aug 13, 2025 3:00 AM;Aug 13, 2025 4:00 AM;40,564.33;41,483.08;918.75;29,844.59
Aug 13, 2025 4:00 AM;Aug 13, 2025 5:00 AM;41,429.96;42,511.21;1,081.25;31,444.28
Aug 13, 2025 5:00 AM;Aug 13, 2025 6:00 AM;44,552.75;44,991.50;438.75;35,606.40
Aug 13, 2025 6:00 AM;Aug 13, 2025 7:00 AM;49,853.30;49,878.80;25.50;40,474.35
Aug 13, 2025 7:00 AM;Aug 13, 2025 8:00 AM;54,173.11;54,191.11;18.00;40,329.72
Aug 13, 2025 8:00 AM;Aug 13, 2025 9:00 AM;57,240.97;57,496.97;256.00;35,562.91
Aug 13, 2025 9:00 AM;Aug 13, 2025 10:00 AM;58,225.24;59,116.24;891.00;27,993.07
Aug 13, 2025 10:00 AM;Aug 13, 2025 11:00 AM;56,978.11;59,403.61;2,425.50;19,112.58
Aug 13, 2025 11:00 AM;Aug 13, 2025 12:00 PM;56,096.26;60,307.01;4,210.75;12,301.44
Aug 13, 2025 12:00 PM;Aug 13, 2025 1:00 PM;55,603.78;60,717.53;5,113.75;7,703.47
Aug 13, 2025 1:00 PM;Aug 13, 2025 2:00 PM;55,274.55;60,483.80;5,209.25;6,092.04
Aug 13, 2025 2:00 PM;Aug 13, 2025 3:00 PM;54,182.92;58,949.42;4,766.50;6,435.66
Aug 13, 2025 3:00 PM;Aug 13, 2025 4:00 PM;53,551.81;57,079.06;3,527.25;10,121.69
Aug 13, 2025 4:00 PM;Aug 13, 2025 5:00 PM;53,709.15;55,866.15;2,157.00;17,697.58
Aug 13, 2025 5:00 PM;Aug 13, 2025 6:00 PM;55,196.74;55,636.24;439.50;29,201.00
Aug 13, 2025 6:00 PM;Aug 13, 2025 7:00 PM;56,556.09;56,567.84;11.75;40,859.82
Aug 13, 2025 7:00 PM;Aug 13, 2025 8:00 PM;56,972.92;56,976.42;3.50;48,829.41
Aug 13, 2025 8:00 PM;Aug 13, 2025 9:00 PM;55,250.30;55,255.30;5.00;49,104.55
Aug 13, 2025 9:00 PM;Aug 13, 2025 10:00 PM;53,955.64;53,959.14;3.50;46,115.14
Aug 13, 2025 10:00 PM;Aug 13, 2025 11:00 PM;50,382.78;50,393.78;11.00;41,410.16
Aug 13, 2025 11:00 PM;Aug 14, 2025 12:00 AM;47,370.60;47,683.10;312.50;37,952.56
Aug 14, 2025 12:00 AM;Aug 14, 2025 1:00 AM;45,119.48;45,398.23;278.75;36,316.37
Aug 14, 2025 1:00 AM;Aug 14, 2025 2:00 AM;43,050.97;43,124.72;73.75;35,486.44
Aug 14, 2025 2:00 AM;Aug 14, 2025 3:00 AM;41,874.63;42,227.13;352.50;35,460.00
Aug 14, 2025 3:00 AM;Aug 14, 2025 4:00 AM;41,464.84;42,059.84;595.00;36,171.67
Aug 14, 2025 4:00 AM;Aug 14, 2025 5:00 AM;42,086.30;42,225.05;138.75;37,743.62
Aug 14, 2025 5:00 AM;Aug 14, 2025 6:00 AM;45,086.39;45,120.64;34.25;41,295.65
Aug 14, 2025 6:00 AM;Aug 14, 2025 7:00 AM;50,720.21;50,743.21;23.00;45,423.81
Aug 14, 2025 7:00 AM;Aug 14, 2025 8:00 AM;55,338.09;55,434.84;96.75;44,624.97
Aug 14, 2025 8:00 AM;Aug 14, 2025 9:00 AM;58,527.56;58,666.06;138.50;38,895.11
Aug 14, 2025 9:00 AM;Aug 14, 2025 10:00 AM;58,992.35;59,523.60;531.25;30,119.78
Aug 14, 2025 10:00 AM;Aug 14, 2025 11:00 AM;59,050.28;61,751.78;2,701.50;21,816.35
Aug 14, 2025 11:00 AM;Aug 14, 2025 12:00 PM;58,759.72;63,415.22;4,655.50;15,033.29
Aug 14, 2025 12:00 PM;Aug 14, 2025 1:00 PM;57,065.22;62,176.72;5,111.50;9,545.86
Aug 14, 2025 1:00 PM;Aug 14, 2025 2:00 PM;56,631.42;61,551.92;4,920.50;8,533.12
Aug 14, 2025 2:00 PM;Aug 14, 2025 3:00 PM;55,637.92;59,666.42;4,028.50;10,460.79
Aug 14, 2025 3:00 PM;Aug 14, 2025 4:00 PM;55,534.77;58,977.02;3,442.25;15,525.48
Aug 14, 2025 4:00 PM;Aug 14, 2025 5:00 PM;55,274.93;56,906.43;1,631.50;22,590.08
Aug 14, 2025 5:00 PM;Aug 14, 2025 6:00 PM;56,384.07;56,700.32;316.25;32,463.45
Aug 14, 2025 6:00 PM;Aug 14, 2025 7:00 PM;57,584.50;57,755.75;171.25;43,834.50
Aug 14, 2025 7:00 PM;Aug 14, 2025 8:00 PM;57,260.85;57,266.10;5.25;51,067.49
Aug 14, 2025 8:00 PM;Aug 14, 2025 9:00 PM;55,821.47;55,826.72;5.25;52,251.95
Aug 14, 2025 9:00 PM;Aug 14, 2025 10:00 PM;54,582.55;54,590.55;8.00;50,409.28
Aug 14, 2025 10:00 PM;Aug 14, 2025 11:00 PM;50,872.16;50,881.16;9.00;45,239.40
Aug 14, 2025 11:00 PM;Aug 15, 2025 12:00 AM;47,320.95;47,358.70;37.75;40,932.60
Aug 15, 2025 12:00 AM;Aug 15, 2025 1:00 AM;45,040.36;45,079.36;39.00;38,624.77
Aug 15, 2025 1:00 AM;Aug 15, 2025 2:00 AM;43,409.05;43,446.55;37.50;37,342.54
Aug 15, 2025 2:00 AM;Aug 15, 2025 3:00 AM;41,855.61;41,895.86;40.25;35,737.66
Aug 15, 2025 3:00 AM;Aug 15, 2025 4:00 AM;41,398.81;41,522.56;123.75;35,512.93
Aug 15, 2025 4:00 AM;Aug 15, 2025 5:00 AM;41,889.30;42,127.80;238.50;35,455.74
Aug 15, 2025 5:00 AM;Aug 15, 2025 6:00 AM;44,358.24;44,504.49;146.25;37,984.71
Aug 15, 2025 6:00 AM;Aug 15, 2025 7:00 AM;49,060.86;49,133.36;72.50;41,557.72
Aug 15, 2025 7:00 AM;Aug 15, 2025 8:00 AM;53,290.56;53,301.31;10.75;41,641.87
Aug 15, 2025 8:00 AM;Aug 15, 2025 9:00 AM;56,409.64;56,468.39;58.75;37,096.54
Aug 15, 2025 9:00 AM;Aug 15, 2025 10:00 AM;56,683.31;57,116.81;433.50;27,561.48
Aug 15, 2025 10:00 AM;Aug 15, 2025 11:00 AM;57,240.37;60,806.87;3,566.50;18,013.22
Aug 15, 2025 11:00 AM;Aug 15, 2025 12:00 PM;56,304.84;61,651.34;5,346.50;9,240.19
Aug 15, 2025 12:00 PM;Aug 15, 2025 1:00 PM;54,893.46;60,554.71;5,661.25;3,813.09
Aug 15, 2025 1:00 PM;Aug 15, 2025 2:00 PM;53,186.03;58,797.28;5,611.25;671.00
Aug 15, 2025 2:00 PM;Aug 15, 2025 3:00 PM;52,195.85;57,701.60;5,505.75;746.20
Aug 15, 2025 3:00 PM;Aug 15, 2025 4:00 PM;52,614.34;58,053.59;5,439.25;4,357.80
Aug 15, 2025 4:00 PM;Aug 15, 2025 5:00 PM;53,423.76;57,724.26;4,300.50;11,454.58
Aug 15, 2025 5:00 PM;Aug 15, 2025 6:00 PM;54,171.74;55,096.24;924.50;20,813.73
Aug 15, 2025 6:00 PM;Aug 15, 2025 7:00 PM;55,193.18;55,279.43;86.25;31,035.89
Aug 15, 2025 7:00 PM;Aug 15, 2025 8:00 PM;54,851.28;54,858.28;7.00;38,251.66
Aug 15, 2025 8:00 PM;Aug 15, 2025 9:00 PM;52,828.79;52,834.04;5.25;39,841.34
Aug 15, 2025 9:00 PM;Aug 15, 2025 10:00 PM;51,243.16;51,248.41;5.25;37,713.77
Aug 15, 2025 10:00 PM;Aug 15, 2025 11:00 PM;48,468.92;48,474.92;6.00;34,324.38
Aug 15, 2025 11:00 PM;Aug 16, 2025 12:00 AM;45,527.76;45,537.51;9.75;31,376.28
Aug 16, 2025 12:00 AM;Aug 16, 2025 1:00 AM;43,251.43;43,292.43;41.00;29,457.67
Aug 16, 2025 1:00 AM;Aug 16, 2025 2:00 AM;41,676.46;41,794.21;117.75;28,255.92
Aug 16, 2025 2:00 AM;Aug 16, 2025 3:00 AM;39,961.22;40,003.72;42.50;27,175.39
Aug 16, 2025 3:00 AM;Aug 16, 2025 4:00 AM;39,696.75;39,847.00;150.25;26,270.21
Aug 16, 2025 4:00 AM;Aug 16, 2025 5:00 AM;39,695.89;39,971.39;275.50;26,041.42
Aug 16, 2025 5:00 AM;Aug 16, 2025 6:00 AM;40,044.04;40,178.29;134.25;26,553.40
Aug 16, 2025 6:00 AM;Aug 16, 2025 7:00 AM;41,067.11;41,157.36;90.25;26,632.62
Aug 16, 2025 7:00 AM;Aug 16, 2025 8:00 AM;42,826.64;42,871.39;44.75;26,606.87
Aug 16, 2025 8:00 AM;Aug 16, 2025 9:00 AM;46,103.79;46,152.04;48.25;25,996.60
Aug 16, 2025 9:00 AM;Aug 16, 2025 10:00 AM;48,680.50;49,114.50;434.00;22,437.79
Aug 16, 2025 10:00 AM;Aug 16, 2025 11:00 AM;49,859.92;51,774.92;1,915.00;17,240.61
Aug 16, 2025 11:00 AM;Aug 16, 2025 12:00 PM;50,343.88;54,050.88;3,707.00;11,692.47
Aug 16, 2025 12:00 PM;Aug 16, 2025 1:00 PM;49,645.31;53,708.06;4,062.75;5,728.18
Aug 16, 2025 1:00 PM;Aug 16, 2025 2:00 PM;47,670.82;51,302.57;3,631.75;17.70
Aug 16, 2025 2:00 PM;Aug 16, 2025 3:00 PM;46,505.12;51,624.37;5,119.25;-3,555.75
Aug 16, 2025 3:00 PM;Aug 16, 2025 4:00 PM;46,378.29;51,595.79;5,217.50;-3,881.07
Aug 16, 2025 4:00 PM;Aug 16, 2025 5:00 PM;46,696.83;52,135.58;5,438.75;329.88
Aug 16, 2025 5:00 PM;Aug 16, 2025 6:00 PM;47,113.06;49,841.06;2,728.00;7,794.80
Aug 16, 2025 6:00 PM;Aug 16, 2025 7:00 PM;47,293.87;47,478.12;184.25;16,165.56
Aug 16, 2025 7:00 PM;Aug 16, 2025 8:00 PM;47,441.23;47,452.48;11.25;23,884.23
Aug 16, 2025 8:00 PM;Aug 16, 2025 9:00 PM;45,916.64;45,925.14;8.50;26,956.15
Aug 16, 2025 9:00 PM;Aug 16, 2025 10:00 PM;45,031.26;45,040.01;8.75;26,890.39
Aug 16, 2025 10:00 PM;Aug 16, 2025 11:00 PM;42,776.46;42,785.21;8.75;25,017.18
Aug 16, 2025 11:00 PM;Aug 17, 2025 12:00 AM;40,252.92;40,268.67;15.75;23,790.52
Aug 17, 2025 12:00 AM;Aug 17, 2025 1:00 AM;37,888.75;37,927.75;39.00;22,276.48
Aug 17, 2025 1:00 AM;Aug 17, 2025 2:00 AM;36,404.97;36,490.72;85.75;21,519.51
Aug 17, 2025 2:00 AM;Aug 17, 2025 3:00 AM;35,192.53;35,303.03;110.50;21,560.06
Aug 17, 2025 3:00 AM;Aug 17, 2025 4:00 AM;34,436.85;34,501.10;64.25;22,034.99
Aug 17, 2025 4:00 AM;Aug 17, 2025 5:00 AM;34,371.61;34,462.11;90.50;23,172.62
Aug 17, 2025 5:00 AM;Aug 17, 2025 6:00 AM;34,791.28;34,825.78;34.50;24,344.13
Aug 17, 2025 6:00 AM;Aug 17, 2025 7:00 AM;34,993.89;35,114.14;120.25;24,371.34
Aug 17, 2025 7:00 AM;Aug 17, 2025 8:00 AM;36,504.80;37,007.80;503.00;23,293.93
Aug 17, 2025 8:00 AM;Aug 17, 2025 9:00 AM;39,003.97;40,087.72;1,083.75;20,596.84
Aug 17, 2025 9:00 AM;Aug 17, 2025 10:00 AM;41,576.00;44,325.25;2,749.25;14,983.04
Aug 17, 2025 10:00 AM;Aug 17, 2025 11:00 AM;43,211.75;47,628.50;4,416.75;10,129.81
Aug 17, 2025 11:00 AM;Aug 17, 2025 12:00 PM;43,409.16;48,466.66;5,057.50;6,080.65
Aug 17, 2025 12:00 PM;Aug 17, 2025 1:00 PM;42,639.92;47,738.92;5,099.00;3,421.63
Aug 17, 2025 1:00 PM;Aug 17, 2025 2:00 PM;41,293.29;46,684.79;5,391.50;786.94
Aug 17, 2025 2:00 PM;Aug 17, 2025 3:00 PM;40,633.18;46,065.43;5,432.25;308.90
Aug 17, 2025 3:00 PM;Aug 17, 2025 4:00 PM;40,312.12;45,487.87;5,175.75;798.94
Aug 17, 2025 4:00 PM;Aug 17, 2025 5:00 PM;40,626.73;45,338.73;4,712.00;6,344.92
Aug 17, 2025 5:00 PM;Aug 17, 2025 6:00 PM;41,778.20;43,324.45;1,546.25;15,331.95
Aug 17, 2025 6:00 PM;Aug 17, 2025 7:00 PM;44,188.74;44,356.74;168.00;27,743.93
Aug 17, 2025 7:00 PM;Aug 17, 2025 8:00 PM;45,329.38;45,340.88;11.50;37,332.49
Aug 17, 2025 8:00 PM;Aug 17, 2025 9:00 PM;45,449.26;45,459.01;9.75;40,837.19
Aug 17, 2025 9:00 PM;Aug 17, 2025 10:00 PM;45,029.83;45,035.83;6.00;40,445.88
Aug 17, 2025 10:00 PM;Aug 17, 2025 11:00 PM;43,101.32;43,110.32;9.00;38,195.12
Aug 17, 2025 11:00 PM;Aug 18, 2025 12:00 AM;40,604.30;40,627.30;23.00;36,063.37
Aug 18, 2025 12:00 AM;Aug 18, 2025 1:00 AM;38,680.14;38,715.14;35.00;34,902.39
Aug 18, 2025 1:00 AM;Aug 18, 2025 2:00 AM;37,117.59;37,197.09;79.50;34,084.38
Aug 18, 2025 2:00 AM;Aug 18, 2025 3:00 AM;36,313.83;36,528.58;214.75;33,773.28
Aug 18, 2025 3:00 AM;Aug 18, 2025 4:00 AM;36,412.12;36,651.62;239.50;34,162.62
Aug 18, 2025 4:00 AM;Aug 18, 2025 5:00 AM;37,505.60;37,691.10;185.50;35,415.80
